-5.00000 	 1.20000 
-4.80000 	 1.20833 
-4.60000 	 1.21739 
-4.40000 	 1.22727 
-4.20000 	 1.23810 
-4.00000 	 1.25000 
-3.80000 	 1.26316 
-3.60000 	 1.27778 
-3.40000 	 1.29412 
-3.20000 	 1.31250 
-3.00000 	 1.33333 
-2.80000 	 1.35714 
-2.60000 	 1.38462 
-2.40000 	 1.41667 
-2.20000 	 1.45455 
-2.00000 	 1.50000 
-1.80000 	 1.55556 
-1.60000 	 1.62500 
-1.40000 	 1.71429 
-1.20000 	 1.83333 
-1.00000 	 2.00000 
-0.80000 	 2.25000 
-0.60000 	 2.66667 
-0.40000 	 3.50000 
-0.20000 	 6.00000 
0.00000 	 -inf 
0.20000 	 -4.00000 
0.40000 	 -1.50000 
0.60000 	 -0.66667 
0.80000 	 -0.25000 
1.00000 	 0.00000 
1.20000 	 0.16667 
1.40000 	 0.28571 
1.60000 	 0.37500 
1.80000 	 0.44444 
2.00000 	 0.50000 
2.20000 	 0.54545 
2.40000 	 0.58333 
2.60000 	 0.61538 
2.80000 	 0.64286 
3.00000 	 0.66667 
3.20000 	 0.68750 
3.40000 	 0.70588 
3.60000 	 0.72222 
3.80000 	 0.73684 
4.00000 	 0.75000 
4.20000 	 0.76190 
4.40000 	 0.77273 
4.60000 	 0.78261 
4.80000 	 0.79167 
