0 	 1320.000000 
 1 	 1319.666992 
 2 	 1319.755737 
 3 	 1319.754517 
 4 	 1319.754272 
 5 	 1319.754639 
 6 	 1319.754395 
 7 	 1319.754395 
 8 	 1319.754395 
 9 	 1319.754395 
 10 	 1319.754395 
 11 	 1319.754395 
 12 	 1319.754395 
 13 	 1319.754395 
 14 	 1319.754395 
 15 	 1319.754395 
 16 	 1319.754395 
 17 	 1319.754395 
 18 	 1319.754395 
 19 	 1319.754395 
 20 	 1319.754395 
 21 	 1319.754395 
 22 	 1319.754395 
 23 	 1319.754395 
 24 	 1319.754395 
 25 	 1319.754395 
 26 	 1319.754395 
 27 	 1319.754395 
 28 	 1319.754395 
 29 	 1319.754395 
 30 	 1319.754395 
 31 	 1319.754395 
 32 	 1319.754395 
 33 	 1319.754395 
 34 	 1319.754395 
 35 	 1319.754395 
 36 	 1319.754395 
 37 	 1319.754395 
 38 	 1319.754395 
 39 	 1319.754395 
 40 	 1319.754395 
 41 	 1319.754395 
 42 	 1319.754395 
 43 	 1319.754395 
 44 	 1319.754395 
 45 	 1319.754395 
 46 	 1319.754395 
 47 	 1319.754395 
 48 	 1319.754395 
 49 	 1319.754395 
 50 	 1319.754395 
 
