1000.000 	 3 
1100.000 	 3 
1200.000 	 3 
1300.000 	 2 
1400.000 	 2 
1500.000 	 4 
1600.000 	 4 
1700.000 	 3 
1800.000 	 4 
1900.000 	 3 
2000.000 	 4 
2100.000 	 3 
2200.000 	 6 
2300.000 	 5 
2400.000 	 4 
2500.000 	 4 
2600.000 	 5 
2700.000 	 6 
2800.000 	 6 
2900.000 	 4 
3000.000 	 6 
3100.000 	 6 
3200.000 	 6 
3300.000 	 6 
3400.000 	 6 
3500.000 	 6 
3600.000 	 5 
3700.000 	 6 
3800.000 	 7 
3900.000 	 6 
4000.000 	 7 
4100.000 	 7 
4200.000 	 101 
4300.000 	 101 
4400.000 	 101 
4500.000 	 101 
4600.000 	 101 
4700.000 	 101 
4800.000 	 101 
4900.000 	 101 
5000.000 	 101 
5100.000 	 101 
5200.000 	 6 
5300.000 	 101 
5400.000 	 5 
5500.000 	 101 
5600.000 	 101 
5700.000 	 101 
5800.000 	 101 
5900.000 	 101 
6000.000 	 101 
6100.000 	 101 
6200.000 	 101 
6300.000 	 101 
6400.000 	 101 
6500.000 	 101 
6600.000 	 101 
6700.000 	 101 
6800.000 	 101 
6900.000 	 101 
7000.000 	 101 
7100.000 	 7 
7200.000 	 7 
7300.000 	 6 
7400.000 	 6 
7500.000 	 6 
7600.000 	 6 
7700.000 	 6 
7800.000 	 6 
7900.000 	 101 
8000.000 	 6 
8100.000 	 101 
8200.000 	 101 
8300.000 	 5 
8400.000 	 6 
8500.000 	 101 
8600.000 	 101 
8700.000 	 6 
8800.000 	 6 
8900.000 	 101 
9000.000 	 101 
9100.000 	 6 
9200.000 	 101 
9300.000 	 101 
9400.000 	 5 
9500.000 	 5 
9600.000 	 101 
9700.000 	 101 
9800.000 	 6 
9900.000 	 6 
10000.000 	 7 
10100.000 	 101 
10200.000 	 5 
10300.000 	 5 
10400.000 	 5 
10500.000 	 5 
10600.000 	 101 
10700.000 	 101 
10800.000 	 5 
10900.000 	 4 
11000.000 	 5 
11100.000 	 101 
11200.000 	 101 
11300.000 	 101 
11400.000 	 101 
11500.000 	 101 
11600.000 	 101 
11700.000 	 101 
11800.000 	 101 
11900.000 	 101 
12000.000 	 101 
12100.000 	 101 
12200.000 	 8 
12300.000 	 101 
12400.000 	 101 
12500.000 	 101 
12600.000 	 101 
12700.000 	 8 
12800.000 	 8 
12900.000 	 7 
13000.000 	 7 
13100.000 	 7 
13200.000 	 7 
13300.000 	 101 
13400.000 	 101 
13500.000 	 8 
13600.000 	 101 
13700.000 	 101 
13800.000 	 101 
13900.000 	 7 
14000.000 	 8 
14100.000 	 101 
14200.000 	 101 
14300.000 	 8 
14400.000 	 101 
14500.000 	 7 
14600.000 	 101 
14700.000 	 8 
14800.000 	 7 
14900.000 	 101 
15000.000 	 101 
