1.000000	 1319.754395 	 22
1.500000	 600.678528 	 22
2.000000	 345.860474 	 22
2.500000	 226.479858 	 21
3.000000	 160.855453 	 20
3.500000	 120.819633 	 19
4.000000	 94.532730 	 20
4.500000	 76.303650 	 21
5.000000	 63.116608 	 20
5.500000	 53.250324 	 21
6.000000	 45.663048 	 22
6.500000	 39.693687 	 21
7.000000	 34.905853 	 20
7.500000	 31.001863 	 23
8.000000	 27.772850 	 22
8.500000	 25.068642 	 20
9.000000	 22.778938 	 21
9.500000	 20.821253 	 21
10.000000	 19.132790 	 21
