0.100000 	 0.000000 
0.101000 	 0.001267 
0.102000 	 0.002538 
0.103000 	 0.003816 
0.104000 	 0.005107 
0.105000 	 0.006413 
0.106000 	 0.007740 
0.107000 	 0.009091 
0.108000 	 0.010472 
0.109000 	 0.011887 
0.110000 	 0.013340 
0.111000 	 0.014839 
0.112000 	 0.016388 
0.113000 	 0.017994 
0.114000 	 0.019663 
0.115000 	 0.021403 
0.116000 	 0.023223 
0.117000 	 0.025130 
0.118000 	 0.027135 
0.119000 	 0.029248 
0.120000 	 0.031481 
0.121000 	 0.033848 
0.122000 	 0.036364 
0.123000 	 0.039045 
0.124000 	 0.041911 
0.125000 	 0.044982 
0.126000 	 0.048283 
0.127000 	 0.051841 
0.128000 	 0.055689 
0.129000 	 0.059862 
0.130000 	 0.064403 
0.131000 	 0.069362 
0.132000 	 0.074793 
0.133000 	 0.080766 
0.134000 	 0.087358 
0.135000 	 0.094663 
0.136000 	 0.102793 
0.137000 	 0.111881 
0.138000 	 0.122089 
0.139000 	 0.133616 
0.140000 	 0.146702 
0.141000 	 0.161650 
0.142000 	 0.178836 
0.143000 	 0.198736 
0.144000 	 0.221959 
0.145000 	 0.249297 
0.146000 	 0.281788 
0.147000 	 0.320824 
0.148000 	 0.368294 
0.149000 	 0.426823 
0.150000 	 0.500141 
0.151000 	 0.593689 
0.152000 	 0.715656 
0.153000 	 0.878824 
0.154000 	 1.104035 
0.155000 	 1.427126 
0.156000 	 1.913937 
0.157000 	 2.696098 
0.158000 	 4.067876 
0.159000 	 6.796663 
0.160000 	 13.382565 
0.161000 	 35.032903 
0.162000 	 116.907177 
0.163000 	 67.863693 
0.164000 	 21.234166 
0.165000 	 9.464960 
0.166000 	 5.250626 
0.167000 	 3.316163 
0.168000 	 2.277773 
0.169000 	 1.658496 
0.170000 	 1.260326 
0.171000 	 0.989506 
0.172000 	 0.797092 
0.173000 	 0.655548 
0.174000 	 0.548427 
0.175000 	 0.465425 
0.176000 	 0.399818 
0.177000 	 0.347071 
0.178000 	 0.304034 
0.179000 	 0.268466 
0.180000 	 0.238735 
0.181000 	 0.213634 
0.182000 	 0.192249 
0.183000 	 0.173884 
0.184000 	 0.157996 
0.185000 	 0.144160 
0.186000 	 0.132038 
0.187000 	 0.121359 
0.188000 	 0.111904 
0.189000 	 0.103493 
0.190000 	 0.095978 
0.191000 	 0.089236 
0.192000 	 0.083166 
0.193000 	 0.077682 
0.194000 	 0.072710 
0.195000 	 0.068190 
0.196000 	 0.064068 
0.197000 	 0.060299 
0.198000 	 0.056844 
0.199000 	 0.053670 
0.200000 	 0.050747 
0.201000 	 0.046371 
0.202000 	 0.042494 
0.203000 	 0.039039 
0.204000 	 0.035947 
0.205000 	 0.033166 
0.206000 	 0.030655 
0.207000 	 0.028379 
0.208000 	 0.026307 
0.209000 	 0.024414 
0.210000 	 0.022679 
0.211000 	 0.021084 
0.212000 	 0.019612 
0.213000 	 0.018249 
0.214000 	 0.016984 
0.215000 	 0.015806 
0.216000 	 0.014705 
0.217000 	 0.013674 
0.218000 	 0.012706 
0.219000 	 0.011794 
0.220000 	 0.010932 
0.221000 	 0.010116 
0.222000 	 0.009340 
0.223000 	 0.008601 
0.224000 	 0.007895 
0.225000 	 0.007218 
0.226000 	 0.006567 
0.227000 	 0.005941 
0.228000 	 0.005335 
0.229000 	 0.004747 
0.230000 	 0.004176 
0.231000 	 0.003618 
0.232000 	 0.003073 
0.233000 	 0.002538 
0.234000 	 0.002011 
0.235000 	 0.001490 
0.236000 	 0.000975 
0.237000 	 0.000462 
0.238000 	 0.000049 
0.239000 	 0.000560 
0.240000 	 0.001073 
0.241000 	 0.001590 
0.242000 	 0.002111 
0.243000 	 0.002640 
0.244000 	 0.003177 
0.245000 	 0.003724 
0.246000 	 0.004284 
0.247000 	 0.004858 
0.248000 	 0.005449 
0.249000 	 0.006059 
0.250000 	 0.006690 
0.251000 	 0.007345 
0.252000 	 0.008027 
0.253000 	 0.008740 
0.254000 	 0.009485 
0.255000 	 0.010269 
0.256000 	 0.011093 
0.257000 	 0.011964 
0.258000 	 0.012887 
0.259000 	 0.013867 
0.260000 	 0.014910 
0.261000 	 0.016025 
0.262000 	 0.017219 
0.263000 	 0.018502 
0.264000 	 0.019885 
0.265000 	 0.021379 
0.266000 	 0.023000 
0.267000 	 0.024764 
0.268000 	 0.026689 
0.269000 	 0.028798 
0.270000 	 0.031117 
0.271000 	 0.033676 
0.272000 	 0.036513 
0.273000 	 0.039671 
0.274000 	 0.043201 
0.275000 	 0.047168 
0.276000 	 0.051648 
0.277000 	 0.056737 
0.278000 	 0.062552 
0.279000 	 0.069240 
0.280000 	 0.076990 
0.281000 	 0.086040 
0.282000 	 0.096702 
0.283000 	 0.109386 
0.284000 	 0.124641 
0.285000 	 0.143216 
0.286000 	 0.166153 
0.287000 	 0.194938 
0.288000 	 0.231747 
0.289000 	 0.279871 
0.290000 	 0.344477 
0.291000 	 0.434055 
0.292000 	 0.563359 
0.293000 	 0.759874 
0.294000 	 1.079703 
0.295000 	 1.652382 
0.296000 	 2.835162 
0.297000 	 5.933893 
0.298000 	 19.065270 
0.299000 	 227.414165 
0.300000 	 41.116859 
0.301000 	 8.767693 
0.302000 	 3.652274 
0.303000 	 1.985105 
0.304000 	 1.243485 
0.305000 	 0.850691 
0.306000 	 0.617957 
0.307000 	 0.468823 
0.308000 	 0.367566 
0.309000 	 0.295684 
0.310000 	 0.242819 
0.311000 	 0.202803 
0.312000 	 0.171782 
0.313000 	 0.147244 
0.314000 	 0.127497 
0.315000 	 0.111365 
0.316000 	 0.098012 
0.317000 	 0.086832 
0.318000 	 0.077374 
0.319000 	 0.069298 
0.320000 	 0.062344 
0.321000 	 0.056309 
0.322000 	 0.051037 
0.323000 	 0.046400 
0.324000 	 0.042297 
0.325000 	 0.038646 
0.326000 	 0.035381 
0.327000 	 0.032446 
0.328000 	 0.029795 
0.329000 	 0.027390 
0.330000 	 0.025199 
0.331000 	 0.023193 
0.332000 	 0.021351 
0.333000 	 0.019652 
0.334000 	 0.018079 
0.335000 	 0.016616 
0.336000 	 0.015252 
0.337000 	 0.013974 
0.338000 	 0.012773 
0.339000 	 0.011639 
0.340000 	 0.010566 
0.341000 	 0.009545 
0.342000 	 0.008571 
0.343000 	 0.007638 
0.344000 	 0.006740 
0.345000 	 0.005873 
0.346000 	 0.005032 
0.347000 	 0.004214 
0.348000 	 0.003415 
0.349000 	 0.002630 
0.350000 	 0.001856 
0.351000 	 0.001090 
0.352000 	 0.000329 
0.353000 	 0.000431 
0.354000 	 0.001192 
0.355000 	 0.001959 
0.356000 	 0.002734 
0.357000 	 0.003520 
0.358000 	 0.004322 
0.359000 	 0.005143 
0.360000 	 0.005987 
0.361000 	 0.006858 
0.362000 	 0.007760 
0.363000 	 0.008698 
0.364000 	 0.009678 
0.365000 	 0.010706 
0.366000 	 0.011787 
0.367000 	 0.012929 
0.368000 	 0.014140 
0.369000 	 0.015429 
0.370000 	 0.016806 
0.371000 	 0.018282 
0.372000 	 0.019871 
0.373000 	 0.021588 
0.374000 	 0.023451 
0.375000 	 0.025480 
0.376000 	 0.027698 
0.377000 	 0.030134 
0.378000 	 0.032820 
0.379000 	 0.035797 
0.380000 	 0.039110 
0.381000 	 0.042816 
0.382000 	 0.046985 
0.383000 	 0.051701 
0.384000 	 0.057067 
0.385000 	 0.063214 
0.386000 	 0.070306 
0.387000 	 0.078550 
0.388000 	 0.088216 
0.389000 	 0.099657 
0.390000 	 0.113341 
0.391000 	 0.129901 
0.392000 	 0.150211 
0.393000 	 0.175502 
0.394000 	 0.207555 
0.395000 	 0.249024 
0.396000 	 0.304004 
0.397000 	 0.379082 
0.398000 	 0.485409 
0.399000 	 0.643082 
0.400000 	 0.891383 
0.401000 	 1.260537 
0.402000 	 1.915767 
0.403000 	 3.250067 
0.404000 	 6.654630 
0.405000 	 20.149957 
0.406000 	 176.017946 
0.407000 	 54.354366 
0.408000 	 11.391038 
0.409000 	 4.674826 
0.410000 	 2.519658 
0.411000 	 1.570206 
0.412000 	 1.070571 
0.413000 	 0.775889 
0.414000 	 0.587710 
0.415000 	 0.460287 
0.416000 	 0.370027 
0.417000 	 0.303766 
0.418000 	 0.253692 
0.419000 	 0.214927 
0.420000 	 0.184303 
0.421000 	 0.159686 
0.422000 	 0.139601 
0.423000 	 0.122995 
0.424000 	 0.109107 
0.425000 	 0.097372 
0.426000 	 0.087365 
0.427000 	 0.078759 
0.428000 	 0.071303 
0.429000 	 0.064798 
0.430000 	 0.059088 
0.431000 	 0.054045 
0.432000 	 0.049567 
0.433000 	 0.045572 
0.434000 	 0.041991 
0.435000 	 0.038766 
0.436000 	 0.035849 
0.437000 	 0.033202 
0.438000 	 0.030789 
0.439000 	 0.028583 
0.440000 	 0.026558 
0.441000 	 0.024694 
0.442000 	 0.022973 
0.443000 	 0.021377 
0.444000 	 0.019895 
0.445000 	 0.018512 
0.446000 	 0.017220 
0.447000 	 0.016009 
0.448000 	 0.014869 
0.449000 	 0.013795 
0.450000 	 0.012779 
0.451000 	 0.011816 
0.452000 	 0.010900 
0.453000 	 0.010026 
0.454000 	 0.009190 
0.455000 	 0.008389 
0.456000 	 0.007617 
0.457000 	 0.006873 
0.458000 	 0.006153 
0.459000 	 0.005454 
0.460000 	 0.004774 
0.461000 	 0.004110 
0.462000 	 0.003459 
0.463000 	 0.002820 
0.464000 	 0.002189 
0.465000 	 0.001566 
0.466000 	 0.000948 
0.467000 	 0.000333 
0.468000 	 0.000281 
0.469000 	 0.000896 
0.470000 	 0.001514 
0.471000 	 0.002137 
0.472000 	 0.002766 
0.473000 	 0.003405 
0.474000 	 0.004055 
0.475000 	 0.004718 
0.476000 	 0.005397 
0.477000 	 0.006094 
0.478000 	 0.006812 
0.479000 	 0.007554 
0.480000 	 0.008323 
0.481000 	 0.009122 
0.482000 	 0.009954 
0.483000 	 0.010825 
0.484000 	 0.011737 
0.485000 	 0.012696 
0.486000 	 0.013708 
0.487000 	 0.014777 
0.488000 	 0.015910 
0.489000 	 0.017115 
0.490000 	 0.018400 
0.491000 	 0.019775 
0.492000 	 0.021248 
0.493000 	 0.022834 
0.494000 	 0.024544 
0.495000 	 0.026396 
0.496000 	 0.028406 
0.497000 	 0.030596 
0.498000 	 0.032990 
0.499000 	 0.035617 
0.500000 	 0.038509 
0.501000 	 0.040204 
0.502000 	 0.042011 
0.503000 	 0.043941 
0.504000 	 0.046005 
0.505000 	 0.048216 
0.506000 	 0.050587 
0.507000 	 0.053135 
0.508000 	 0.055878 
0.509000 	 0.058836 
0.510000 	 0.062032 
0.511000 	 0.065492 
0.512000 	 0.069246 
0.513000 	 0.073329 
0.514000 	 0.077779 
0.515000 	 0.082643 
0.516000 	 0.087972 
0.517000 	 0.093830 
0.518000 	 0.100286 
0.519000 	 0.107426 
0.520000 	 0.115350 
0.521000 	 0.124176 
0.522000 	 0.134047 
0.523000 	 0.145135 
0.524000 	 0.157647 
0.525000 	 0.171839 
0.526000 	 0.188024 
0.527000 	 0.206593 
0.528000 	 0.228039 
0.529000 	 0.252987 
0.530000 	 0.282243 
0.531000 	 0.316856 
0.532000 	 0.358218 
0.533000 	 0.408201 
0.534000 	 0.469374 
0.535000 	 0.545340 
0.536000 	 0.641270 
0.537000 	 0.764805 
0.538000 	 0.927613 
0.539000 	 1.148221 
0.540000 	 1.457460 
0.541000 	 1.909679 
0.542000 	 2.607844 
0.543000 	 3.765971 
0.544000 	 5.887118 
0.545000 	 10.370839 
0.546000 	 22.119004 
0.547000 	 61.683497 
0.548000 	 106.100219 
0.549000 	 40.243549 
0.550000 	 16.003762 
0.551000 	 8.173862 
0.552000 	 4.891731 
0.553000 	 3.238805 
0.554000 	 2.297016 
0.555000 	 1.711672 
0.556000 	 1.323778 
0.557000 	 1.053799 
0.558000 	 0.858470 
0.559000 	 0.712655 
0.560000 	 0.600956 
0.561000 	 0.513518 
0.562000 	 0.443799 
0.563000 	 0.387321 
0.564000 	 0.340933 
0.565000 	 0.302370 
0.566000 	 0.269966 
0.567000 	 0.242476 
0.568000 	 0.218956 
0.569000 	 0.198676 
0.570000 	 0.181068 
0.571000 	 0.165681 
0.572000 	 0.152158 
0.573000 	 0.140208 
0.574000 	 0.129597 
0.575000 	 0.120132 
0.576000 	 0.111653 
0.577000 	 0.104027 
0.578000 	 0.097145 
0.579000 	 0.090912 
0.580000 	 0.085248 
0.581000 	 0.080087 
0.582000 	 0.075370 
0.583000 	 0.071048 
0.584000 	 0.067078 
0.585000 	 0.063422 
0.586000 	 0.060048 
0.587000 	 0.056927 
0.588000 	 0.054035 
0.589000 	 0.051350 
0.590000 	 0.048852 
0.591000 	 0.046525 
0.592000 	 0.044352 
0.593000 	 0.042320 
0.594000 	 0.040418 
0.595000 	 0.038634 
0.596000 	 0.036959 
0.597000 	 0.035384 
0.598000 	 0.033901 
0.599000 	 0.032502 
0.600000 	 0.031182 
0.601000 	 0.029132 
0.602000 	 0.027213 
0.603000 	 0.025413 
0.604000 	 0.023719 
0.605000 	 0.022121 
0.606000 	 0.020609 
0.607000 	 0.019177 
0.608000 	 0.017815 
0.609000 	 0.016517 
0.610000 	 0.015277 
0.611000 	 0.014090 
0.612000 	 0.012950 
0.613000 	 0.011852 
0.614000 	 0.010793 
0.615000 	 0.009768 
0.616000 	 0.008773 
0.617000 	 0.007805 
0.618000 	 0.006860 
0.619000 	 0.005937 
0.620000 	 0.005030 
0.621000 	 0.004139 
0.622000 	 0.003259 
0.623000 	 0.002389 
0.624000 	 0.001526 
0.625000 	 0.000667 
0.626000 	 0.000190 
0.627000 	 0.001047 
0.628000 	 0.001908 
0.629000 	 0.002773 
0.630000 	 0.003647 
0.631000 	 0.004532 
0.632000 	 0.005430 
