0.1 5.5223823  4.6905708
0.2 4.4522500  8.9916754
0.3 3.0981469  0.56587458
0.4 0.67522049 8.4608250
0.5 1.0958886  8.6160755
0.6 0.41280031 7.9440808
0.7 6.2002969  8.3959503
0.8 0.76290607 2.1995735
0.9 8.2696009  7.2201276
1.0 8.6900501  3.6648965
1.1 5.9416008  0.50965071
1.2 5.7015514  6.0142612
